Filename,Phonetics
3c38e4a3f48a4d96a6e2ab84446762e0.pcm,ha
3e1c3bb7ac7348b39e123e8d66aac0a8.pcm,ha
54b5248a21504565b2490ed06408ba9c.pcm,ha
5a46708bc24541a7896d052916300a6b.pcm,ha
5f9a7af1bcec4607a59893eaa2d3a80d.pcm,ha
63aefd421e294df2a45c2d724ff3f19a.pcm,ha
701177d313024556b198cf6640fd3de0.pcm,ha
71fe94a9efb74e149a1bbfad3b88d250.pcm,ha
7b649328abe8446690cdaacc4d6b75bc.pcm,ha
818b095f89a24edd916d6c1977662b4d.pcm,ha
90ccb331bfb646cea9f617a996711767.pcm,ha
966f792076914ef4b562d686e0befe4e.pcm,ha
9fad926abe4e4b989c1aa8768a514b70.pcm,ha
a189f9feb2e942949d4a9a2e45ec7962.pcm,ha
a875f3a9d8604b819f6a2a73c96ad79f.pcm,ha
adce76e3cf5a42eb913485938c24e236.pcm,ha
afc76728922445d989987d0f60b0e63c.pcm,ha
affb346503844d3498015ff616819f1a.pcm,ha
b00c4ef0579e41689d5c03e1c35f3b6f.pcm,ha
b1125ec352af4f5bb6a8eb44c36bb314.pcm,ha
b55deca160634dcc9bc4563287ed1587.pcm,ha
c0cf700b58344151ab8cd0d29e863606.pcm,ha
c2718e7b6954419aa03dbd2193eba83f.pcm,ha
c4081ee462c84eb88fa70fadcc85a2e4.pcm,ha
c470af366f1b4e9b9d6ef26d1978b946.pcm,ha
cb4b32affa2c4b61be196f8069b58f10.pcm,ha
cb70ddd0d4544b8f98ccc9034bdf8ab8.pcm,ha
cf0f729ff7c64bd1b46a5e5c78802c7d.pcm,ha
d4085a23e5b842bca3e918acd8d0dfe6.pcm,ha
d56589c792f04b708a9982c46a62f659.pcm,ha
d7e1d03a3e544809bcf7faec788702cb.pcm,ha
d9e9e10a979c4292887d8152b22d0354.pcm,ha
e761877e14b94f07bafd81458d091926.pcm,ha
e85d8306c29748bd81b9b0b9115f90e8.pcm,ha
e985ea0132f84f62b1c0a9d81f4418a1.pcm,ha
eaa83bc43dd44d9ebefe054bde588e75.pcm,ha
ed602598df404985b5282346c6ec2964.pcm,ha
f13a19bca2ae498180a04f3847a374fa.pcm,ha
f96496d610e34354a56a8336e85d5af9.pcm,ha
19c92f085a6044c9a41e0204b57df978.pcm,he
1dd82184932941d3adc2703a508ca6c9.pcm,he
2b7d3fc0fa67459098c66a82ba3953f1.pcm,he
39e31d8763a14f2cb68200024b229219.pcm,he
528ac09ea2a54fc88bd49bcf3b0e43cd.pcm,he
62d559a2421243beb30efec6db1f8825.pcm,he
701c997f685046948216cebe422dd8b4.pcm,he
7a15644b0d794a69b932cf1aa2a8d548.pcm,he
99798d3ffdab4dc88e0232e0d0908e84.pcm,he
a0ab98b71730464a9f46b1dc5a89c72f.pcm,he
b2b3ec5a9a7b4b61b4a194447dd63a41.pcm,he
b8f6de3239a14967b22a032fe31ea9db.pcm,he
d4d4fd729f244744b22b7702705e716c.pcm,he
dce42a0916f141c8b65901de83328fc0.pcm,he
016bf0ceedd949c48ae17162e6b86676.pcm,hi
03019c4baa734ac6982d20fb533e3620.pcm,hi
039eab85935345fca99a70ac96820a07.pcm,hi
0508708ef1104c3ea6f3ba09c95d0f82.pcm,hi
0db4d8623d6249a08f09c9e86f9d3ae9.pcm,hi
0e92c1c155ee439d9af99e630e742db5.pcm,hi
0ff76d7bf952410190c23f04f9783f04.pcm,hi
11097b6e145e48fbbf1dfde808ed159a.pcm,hi
11db5a8890684f30b5a5e9eb6752ca39.pcm,hi
19e268cb5edc495181d308eeee125986.pcm,hi
20fc9e06ea0a468780bd4e4be4582dca.pcm,hi
2102f57c96ca4873a529c13c928cb1c6.pcm,hi
215301febc614ab09bd0d999e7cf3157.pcm,hi
21870189cdc046cca267baef55d53ae1.pcm,hi
23b4cab8719543348e8e355aaecabc21.pcm,hi
240d7a1931b54b48bcd70002eead0961.pcm,hi
2462facbcebb4401af8cc82157544a16.pcm,hi
28fc9e3acb7649909ed0d33596320e30.pcm,hi
2f21df06d61c44f58a04da8501b9d488.pcm,hi
32b657f3cf714d8dbe69886f50ecd3b4.pcm,hi
34c85e8bfd1c4dceb0633eff67091ab0.pcm,hi
3661092931e84dd39d505b9b4fed3c00.pcm,hi
39beea877fcb4d2babba58171ef62c18.pcm,hi
3a0cd914c431476e8b9e4283c41edffb.pcm,hi
3a7e1f7e564144579a4f7a3986037e2f.pcm,hi
3c728d4846fa453fb96de2bb20b9bbfb.pcm,hi
3d99fdca152b4afcaed28ffb1abf755a.pcm,hi
3fc947c706a24659a56631c7a6d6fb92.pcm,hi
3ff9bcb23dc64363970968d1de8dbb80.pcm,hi
45592c2acf0949b98de250210f1c99d4.pcm,hi
471a13135c7045c28c695081dc162d65.pcm,hi
49e3d70969cf406b9d02563ff29debcd.pcm,hi
4d18e83cf6d447f4aeb742d4fcacbe37.pcm,hi
4d6923ac3d0b4e16b42268852fb8a4d1.pcm,hi
4dc477e23e2b4c8ea859c774b57ec349.pcm,hi
5072b66f97b34619a27a480d2ddc9b61.pcm,hi
540c7875379c47d18fa39f0b4a2f9c5f.pcm,hi
547d49f0545b49959e15ac11736abb65.pcm,hi
56fe459cb6e849dc93ee935963d200fe.pcm,hi
59168516f8764ea8a0adef0d7aa68ade.pcm,hi
5b6f028830ac49c3851c71b00c0bf6a8.pcm,hi
5c166399d830443eb175f647ed64df0f.pcm,hi
5d55a845702542d78e951b57e9684c4f.pcm,hi
5d88a83cb5a347eaa728db269e625e24.pcm,hi
5e32c94f187b425796cc7fcc74d7370f.pcm,hi
5eb540226ab64adab2f550139ab0aa02.pcm,hi
607c3e7cf265495eb41bed24a1e8ffa2.pcm,hi
6636f82d79134e439d1b53827ef7b9ac.pcm,hi
67ac2cacfdef47a0859ed911db53cd69.pcm,hi
67bc404f215443dbbba81fcc668faa8f.pcm,hi
68403e1c853a4eab9011f0a3d7e52493.pcm,hi
68d31b05c216472f87ee3a1e2bb16988.pcm,hi
68daa9fba47a4866a144884c4f8e3ce4.pcm,hi
6d407c7eb5f04971966f71419eefa3ab.pcm,hi
70b3a216a24c4dc38f1c05ac253a5a62.pcm,hi
70c1bb92a1e7405d9106f4af4c0d911e.pcm,hi
718a7ec32fa34467b4d2c0c57cc812a6.pcm,hi
71eec8f825fd49e9b561a9dfbd752386.pcm,hi
73367f5ade5b4dba9c72ac127ec4f31e.pcm,hi
75508558be5b4618bede614a1c907fb4.pcm,hi
75d75d97d85d40a5a0cbde2664bddef9.pcm,hi
7e92c868a2c1484a92980920a6033a5b.pcm,hi
7ee9739444084fb68c5361babaa7e76e.pcm,hi
817340cc2fc042fdac13d6276a98ed5f.pcm,hi
820f1b0185cf4fea82a5857b560ead09.pcm,hi
84ddcc966b5b46fc837cb0f5e156de46.pcm,hi
859e4e578cbb441fbca6f26626e663b9.pcm,hi
85c55bef8ace43d9b43cf38988608d63.pcm,hi
8767feda1fee4c2587be81073a61a569.pcm,hi
894ff3223db446a09d7187c499bfc0ae.pcm,hi
8b2850da121c4c1fa35e4891150ac36b.pcm,hi
8b659b51345e405494835bda4a56bbf2.pcm,hi
8d44566b43a74ba19c10acc23e6b83e7.pcm,hi
8d7d36ae8ac546e5af173660aeb231fc.pcm,hi
902d9ce6e78f4d0fa7bd17247c587851.pcm,hi
90812c2e08544405befe33aa7ca3bdda.pcm,hi
909426ad256b4f29b9be93af4518fd84.pcm,hi
916c41a71469476fb7ee0609b3343014.pcm,hi
92860a1ac787476db73898be4b49e115.pcm,hi
9495f125b84c4346abef088d4a428248.pcm,hi
9600bfe6b047479a9c7d791d61458674.pcm,hi
960b5bfb2b344bd89435504ceb1512a8.pcm,hi
98f63feba7174d39a6c1163c2586427f.pcm,hi
997bd309d0ba48808679dcc255b50dc6.pcm,hi
99cf51a9094d4f308e823971d38ae113.pcm,hi
9a7522483a354a5a84bbe8c5d51b1c51.pcm,hi
9ab7d7d53aa445d2ac313cb01485ceb9.pcm,hi
a3ff0fb78239455a9982ab1a615efda6.pcm,hi
a574867a30a641d5bcf22a7d2cc92041.pcm,hi
a589bd312002488eb16a29527e256abe.pcm,hi
a81904050fef4d88a0767f72db2f0abf.pcm,hi
a97d34b565544af794b47facfebde073.pcm,hi
a9b913b5466f46c6a6a3d4da78ad3fac.pcm,hi
ac3734b428a64017a6f76a652e957180.pcm,hi
af138f7fa0604983ad839e73e48bf777.pcm,hi
b111533e623245ca97d4b7e3859abc8b.pcm,hi
b1c0412194f94bc5be858c5dd240ea81.pcm,hi
b26bfaa6b7bc403192ec950c0a4695ac.pcm,hi
b2e9105d857140e2a186262f4d15cee6.pcm,hi
b4cc00dbab0548f89e013ebac444b2ee.pcm,hi
b4dd47b9ce4841d49df504f584947484.pcm,hi
b63b1c63ab184b69907d29cb44810df6.pcm,hi
b83a3fdc80254f3189f57f382313f0f9.pcm,hi
b870042b11ab4b729364d882194ef2a6.pcm,hi
bb767d82aac140aaa8f57689a905353e.pcm,hi
c049f92845244e8fa73c3f0922abd440.pcm,hi
c055d1d31b084cb2b0852768de655c96.pcm,hi
c1e9dab1f1dd4cc489f314e522cf3b0b.pcm,hi
c2d24ec31d6b45e08bc31bb69cb375f2.pcm,hi
c3d16292910944eb87f4e11d3a5677a0.pcm,hi
c7be1c7248544f76987e0c94bb9fced8.pcm,hi
cbee209e971a400aadd0be9362ab7173.pcm,hi
ce8463393203422db8d985d528c9340b.pcm,hi
d09a23e93c9c45f1ad76b1ef009f76c4.pcm,hi
d0bcb1e6985f43d7a78906fd72c09575.pcm,hi
d18592ae3d8d43a281eee1f6ea23238d.pcm,hi
d4ca8a51380b409e8e3e8836ed4cec38.pcm,hi
d72d7b4a11da452bbeb6c517b4bd6f60.pcm,hi
d86152aceff1461aa537a0b9cad1a6c6.pcm,hi
db7b4359ae164bdbbbdd6d7d44692875.pcm,hi
dc7b99ed964f495fa609848084637e3b.pcm,hi
ddfcddac3bf34b5ea7ba48ff5fd9d6e8.pcm,hi
def37389ec4a4abe97f3a7c66d410405.pcm,hi
e0d5f84c034543f693533b7dc0a2cf66.pcm,hi
e9357f886d73427b86fad9521938e328.pcm,hi
e96c5c810c774ecf97cf46f96bea16e4.pcm,hi
eb0c361961e245ffbb6703e7c0d8d0f4.pcm,hi
eb88efd86420426783f1ddf52f48e718.pcm,hi
f091cbca07be437f8c2398bf8a2f0faf.pcm,hi
f35b24e9fa1b4510b94d128ae87d0603.pcm,hi
f389e8e6a5644ea38015a7978618bce6.pcm,hi
f3d8f9025122498b922dba6309b0037b.pcm,hi
f76d0bde992c42b595fd3817d3898439.pcm,hi
fb5bb4e63e8b4c5ebd4c91d2a46a3a58.pcm,hi
fc04c759653849869ff9177ed52272d2.pcm,hi
fd6688a7a1af485e9e950418568a37e7.pcm,hi
fdadbef9f58f4714878423457c579222.pcm,hi
ff38fb6d42154d82baa290d97ab44056.pcm,hi
1f7de5ad20924fc4bf4df418927d20cc.pcm,ho
22e3cc6db55e4792bdf6c04ed1284a73.pcm,ho
4174a0093d004f848b96e2b051455dc4.pcm,ho
57b34f33dd034a51a7f30f3edd260a90.pcm,ho
62109ef482e44263ac58ffef37f091cf.pcm,ho
7bbaf1e6181b41159726eb3f516f48dd.pcm,ho
bf7e7525f8674324b376c3e8aae8338c.pcm,ho
cd51f9c96874414aada4e7c60c30cdb4.pcm,ho
cffe74991ad842f4a67fb324934c5cf6.pcm,ho
f8f11677a914474fadc015d92052353c.pcm,ho
fb4c5360ee1f40d88a38c1e71b74f7e8.pcm,ho
02968c7054c14e318180f8ecdf6b11c3.pcm,i
04c077e70fd14fb49f24f03bfaee485a.pcm,i
07348d50ff9c4caf89d2b5197c04b841.pcm,i
087139e990dc42f4b0cd3d6f6e024879.pcm,i
088f31edae5242c6b6b84ee46678e043.pcm,i
094a41831b3b4da0b10a2802c56986f9.pcm,i
0bd347248cb048b2b5297dead99aa21c.pcm,i
0f30e412396d4283a0aff1e33738f213.pcm,i
0f4e21d41d204f2892e5094a18b6dad3.pcm,i
0f6d81d290f943858aebfcbf9cf625da.pcm,i
1138807585f14faba4b4a62475da251d.pcm,i
161a0783d1b247b8b124389a87c79d3b.pcm,i
162f1dbc073f4a1ba2419b1adfe8af38.pcm,i
16682367c7fc4acd94bacfe79115d846.pcm,i
19abf5d08ec24ea7885a526881462456.pcm,i
19c90da6d068468a814c0a974e53490c.pcm,i
1a3b822c81da4314bea362de362e2a20.pcm,i
1b22e5569e02483faea586962b9034df.pcm,i
1c42c84089f841bd9ae5115325c20eda.pcm,i
1d8fd2ccc1cd480bb7986860bcf29e48.pcm,i
1e15dae3b5c346d192099a7efdb65247.pcm,i
1fb086d5ff074569aecc8836a10586b6.pcm,i
229c2f77cd30439db4ab5e82e797c718.pcm,i
2450b10012b345f48f22c5755db46aa5.pcm,i
26d7df1a13ea421d88faac1d04434672.pcm,i
271a2f5141784dffa9bdd009395928ca.pcm,i
27b84f2bb79d4b66b75fda8a67057c74.pcm,i
2bbc2558e0b04268b7457d0ccebcb4f9.pcm,i
2e3cc8febd0245508d4f86ab1e9b3a93.pcm,i
2e66995dc96945a193d1a15a7bf8a536.pcm,i
2f62a40e909c410fa7751a02af850263.pcm,i
2fb7aa1ff5e648edb78735d2619b295f.pcm,i
3079b1a2b85a4552a733c010345eaae4.pcm,i
30a4924f6c734fd986b8bf123afa9eec.pcm,i
3240b837e3834e13ae2cfdfb3f5dc8b1.pcm,i
35ab8b445de64f35a623c00919f95a52.pcm,i
35eac2e867d34d5c8b7d3f21abe3a672.pcm,i
3749288c8b694e08b50fbd8e9ca229d7.pcm,i
374f28db12f94b5cad092ddd5b28c9e0.pcm,i
39e1060d47db4f2a9cbf03d231cb6c36.pcm,i
39ea0e62e9b64ab0abbf857923efcf0f.pcm,i
3be402aa0d6a4d93bd62d20fb966e53c.pcm,i
3c19c817ae994f9b90ef6db8d6b46f73.pcm,i
3de81f11ac394b3ab50dbfc04938b77c.pcm,i
3f277dacd9984530a3a4faf40429bda1.pcm,i
3f4111fb461447a7afef96eed39825d9.pcm,i
434bb5529a3d4d9db8ef9489c8281b62.pcm,i
43f50327c3684c9384baf512c79cbf34.pcm,i
470ffc79c13743e4951f29015aebb77a.pcm,i
482c12769a0e4392b35f3306267f6b4f.pcm,i
4e4d49cee7ce45afa95dab04267a0fca.pcm,i
4fe925b3bcb64eb296b1709477c53b63.pcm,i
51ec1d73ceec4bf3b539d7c605062b7e.pcm,i
549d266c80c4451d81c01835d2d21273.pcm,i
55146a8d58af4c849ddeda9a4d925ef9.pcm,i
570c0caae1ad4b7181e2d3f13a3a89bc.pcm,i
5960b72c77fa4b0a8df1a20519134d29.pcm,i
5e1487b4b0e041b8b8ff3239b2cd86e8.pcm,i
5efaa5f60df94bc282fcfcebb64ef2da.pcm,i
6089d213c57f4a679689631a27f8380b.pcm,i
61f1ca3a6e2a48a9b281ed7af102fedc.pcm,i
64a85d4b96ee419b82594bd636932a95.pcm,i
67e6184b27904692828213d8fca2d891.pcm,i
68c3d0fdf9bd4000b21e728caa4e0087.pcm,i
6aa7981320544227a6e96e7a342ab481.pcm,i
6ce79baa65e14f9e80d14157389a5aa5.pcm,i
6d0420c243f34e518a6c04a615ea574e.pcm,i
6d7e0406345f47b9833cc4c2a4bc23eb.pcm,i
6de29b6f28c240878e7f0f5a4edfdeb5.pcm,i
72ca38e44fed4e8b8797aef6655f733f.pcm,i
734218541e9147798e548d37268b2141.pcm,i
74192fec905d4e62a9c487723c1ce159.pcm,i
74874a567aa542f38551a01add6034bc.pcm,i
754406c02a9e4063a96ffc618189bc04.pcm,i
766681e51c2441d0a922e3c3067cd714.pcm,i
773139fa8a15414d8aac1dfa7b41587c.pcm,i
7a37a43ad5e849a8bde2658f813bf163.pcm,i
7a898c36b8c24ed5912164efa3e94422.pcm,i
7b45cdfd28b743ae8e9385b8a82aadf7.pcm,i
7b4fb65179954083b77e6cdba9372396.pcm,i
7c43429db1504535b6bd2d1c79b2694b.pcm,i
7f3082386deb46688cad6fbe696fd0be.pcm,i
7f76f43e53de4ca28889e51eca3cb9cf.pcm,i
80e257b3b4ac4159b13e529f2eda72ca.pcm,i
80f61422f07b45bb9e00a94f9de8e2f9.pcm,i
816a39acdd4a4210ab92f6e94cac83e4.pcm,i
843c23963be547498f1e48ea01e6aa57.pcm,i
84597de28fc447f7b3ee1ab2db6276aa.pcm,i
862aa813cd8f4548bf4872e2346a00fe.pcm,i
88c8224f86974909a321b4ef39e28667.pcm,i
89803c2e679a449e891869940fb25ded.pcm,i
8c157401246749d38b729d6bf50a0d82.pcm,i
8d9e7d24d10048b6a6ce00497a39e0b0.pcm,i
8e55278082334388ae693b850dced91d.pcm,i
8f6cce7a09ee440fb32318c04f71290d.pcm,i
8fed2e27f59b464abec24ea58def4e77.pcm,i
9106a7f7f0da4876b4409281a307e293.pcm,i
9327e262decc4ac9bf17aa6f0f596f75.pcm,i
944c31e59de447888a307b888aea60a4.pcm,i
952bd748b22a4e8d9a8ab8fffa2ad244.pcm,i
9a6b0b44e2944591bc2f20e935682807.pcm,i
9e7762f0b51c483b8f1f7c00df34ad5f.pcm,i
9fc99a802d2d42a2adb49a99b5235364.pcm,i
a0abe8ec593f441fa0f74690d8c60f23.pcm,i
a15a211c80f648058e26805856651bfd.pcm,i
a17e06f3f4e948afa485ef73e9958520.pcm,i
a53d282e120f43658b426a9a8a3d658a.pcm,i
a934b432bf75426a9f3171a3489379a0.pcm,i
abac3fd42f0242958bef0e44992ce44a.pcm,i
adc72334ee38496b92eaddb66e339f75.pcm,i
aeb10fa048a8418bb7d0880d95ceb20c.pcm,i
af9cadab6b854644a58b94d7c9ed26bb.pcm,i
afe7d62ac54841b18b289ab50b1a8cbd.pcm,i
b00a44fdce38421298349ac983e6bea2.pcm,i
b4cacaf230a14e9d88185955670c5452.pcm,i
b5f75d858c37445f81660957933ddda6.pcm,i
b6a8c6b0c1a1415f8ae0086d6d3dd9bd.pcm,i
b768c3b53e0945188acf18df4b262d9d.pcm,i
b7e8bb48140e43fc92de04107f81ccb0.pcm,i
b89f53a6a3f3462e9034d6988ad92fee.pcm,i
b936bb5e7f4549a99a54f0f02d50a690.pcm,i
b95ca83e54da40d292a40dcb22c18fbd.pcm,i
baa0f2f6260c4f219e94b709d76fc0e9.pcm,i
bb02d0b6a3964d22a3c15e9ac82081ae.pcm,i
bb181e067c824cb1a2e2fe1c2edf5a3f.pcm,i
bbef5b8500584040a5b47d3e3e157f75.pcm,i
bdadcdb6049c4704b1b0a40eeeb4f87a.pcm,i
c017e38308b4490c9d3d7506762709fb.pcm,i
c154645caa94487893a7508d15686884.pcm,i
c382ac27fea748808eecb4c7f2f59cf6.pcm,i
c3a54407bd434634833bc0a5ab0c60d1.pcm,i
c43e73ac6d36424d826358ddcae4cb6f.pcm,i
c63465097c344cb4a04778461d5d4df7.pcm,i
c64a744786c948fdae3d0f531f3e1f91.pcm,i
c9115a3a5aaa4d05a297f5611dbb38b8.pcm,i
ca2431e913f04d9c89ca8a4ef56fe9cb.pcm,i
ccf57b0d5c4448a5b69b3d52cf7e24cc.pcm,i
d0565091e2e94d46a98f43504809288a.pcm,i
d11edcb4552a4686972e2d487fb6afaa.pcm,i
d66a7d146f9441b7aad6e7b29c8a2d46.pcm,i
d6a7e79f66de47f3946450d40d0481bc.pcm,i
d72d95bd76294b7e86d27560c1d41a1d.pcm,i
dcd7badeab864c629cd1e22879e2cf29.pcm,i
de614d6f0a2a460ca97022c4adb026d2.pcm,i
df8fc6b239db45bab6c714c582df0bf5.pcm,i
e0abf1951bad49bb9ec36b48f92dceac.pcm,i
e13303c57d0c48c79f77e026de0aaf69.pcm,i
e2b0e20dbef642dabafcef13fc0ffa8e.pcm,i
e767c43f192443cf9a0db53424ed9523.pcm,i
e80668ae0ea84be29f7243fb15e378fe.pcm,i
e8f227fe0fbd4ca1a16469ae98957204.pcm,i
ea8411f7d59840bcbff9c9412b08fa99.pcm,i
eacb00fe4e9a4273b7dd6456a34eaaa6.pcm,i
eb14d19a4f5947748aeb1552844039f5.pcm,i
ec35ed8c06034a4db78dc7888d78f484.pcm,i
ed1ea9a2f3b343158ccd381e7f45ae83.pcm,i
ed522b5a76a041cb9c0e19057c65cfba.pcm,i
ee557468396247688e2fc36ea6f98364.pcm,i
ee55e6b7db54462d8f22f6480b8b79ea.pcm,i
f09a92d3273549d0ac37ef18ad164569.pcm,i
f0a753755ecf4648945f56cfaf38bccf.pcm,i
f1b38a9b7d49414d85871b48ede350d9.pcm,i
f1fb1a3e2db84e96adc4f42a17d05956.pcm,i
f202007952504b9dbd71b0b6743061dd.pcm,i
f38c32e4453f46ada08bdd05146df97b.pcm,i
f568a88766e241d5bb5dfe15005e7fda.pcm,i
f68ee60533ab4b5f90d025c96271e1ee.pcm,i
f6cfd3a687fc441bbc7c482ecd4c0bb9.pcm,i
f994aaa4dbce411f9f6ef0e73222b172.pcm,i
f9b28b947d974ba9b05310a812b044b1.pcm,i
fbec03db5de54e058178d17827ff11c6.pcm,i
02e66e744ba94af7b08108414355e4f5.pcm,ji
091998fda4db47ca8dba7d449712661f.pcm,ji
094f7886b5894d87a804e5baaec754d4.pcm,ji
0a917385fd24401e82352c459d2a12a2.pcm,ji
0c4eda4f2e2c428db7789a596d4eb7ae.pcm,ji
0cc07b2654114c6aa9d3bea448d26cd6.pcm,ji
0fa2b6ea38084592b80289fbf91d6b1f.pcm,ji
16538c3cda83419f8b1e9caf88577d0e.pcm,ji
1b38967d22bf4c1bb6b4d567acb86eaf.pcm,ji
1b878beb75e04a1ca92437b6e8fe1907.pcm,ji
21821c61d4ba42bdb228164ac4b3ce5a.pcm,ji
28d3bb58cef840a6b6ad69c915bfd7c1.pcm,ji
2b919276c1c74b92b38af5ba2c25cb7d.pcm,ji
3278be7e857d4fc58014a2ad6ef686c6.pcm,ji
32cb62029e424891abae61dd09dacd84.pcm,ji
33013245fb824e8bac1c349ca8cb70d5.pcm,ji
35b3f596086f451fa48844d5ef8aabc7.pcm,ji
397d37b2eff744d59fa2d03cdf16d5b3.pcm,ji
48f4f71c7bbe4e0ca2c10047e121405d.pcm,ji
4bfce9aea30d4bc69e054b553c2bd3f2.pcm,ji
4f5268df5b9a4393b91c137001ce26a1.pcm,ji
4fb03bf9b9924a3f9ae494e84eac5ef4.pcm,ji
55211528cd934eb380665be25e003b82.pcm,ji
57980a1e37d643e28bc3441d48e2099d.pcm,ji
5a0a6b7adef4446b9b1bcbefe5e1abce.pcm,ji
5c7bf2913c324d6c8faf006faa4c1c9f.pcm,ji
67a7b16d5cb645bab8f028dea348cca7.pcm,ji
6abbb107ec4f4ad687e4d0d2e328f4ed.pcm,ji
6da8f263039a452bb78660b4ffba4d13.pcm,ji
6f1b68bcc4094322ba261ba845059fba.pcm,ji
6f217d545aff4859a5c128780f304042.pcm,ji
8575468287fb4f4f8e70b7d6c4e79b0c.pcm,ji
8abc5f03f0d44f06a0342fa15db9ed3f.pcm,ji
8f4bb15b33f1478d9dcc4a27fbc08454.pcm,ji
91bdd7dc91b14f94b312ccdaffb5bf50.pcm,ji
93c2b53a86a84e8dadea49a2e2fef521.pcm,ji
96e25bd33fcf4395bfddc416cd2d6e4b.pcm,ji
a5864643e2e343db88cdce2e4197b770.pcm,ji
a5e64694b06d450abb3a54b3967e835e.pcm,ji
a8d06a2dd25e40b78967d2c00cfc63e7.pcm,ji
acd77e8c67244a64b0023fe3972bd549.pcm,ji
af5e52db5afe444a9fa889263149f835.pcm,ji
b237ee37257349ac823579f0f2523794.pcm,ji
b9ca6b6918f54b10a50e5b68c71b4498.pcm,ji
ba3580137cce4a9490f09525ae5162b4.pcm,ji
bd23eda375914164b90022880d04c948.pcm,ji
beacf5ae2cc44f0f8827e7c2f27b6762.pcm,ji
bfb24d8105b74b219d5954ccee18d1f5.pcm,ji
c38329f0f07c44d0852b061cf210c938.pcm,ji
c63ef7a6cb2b4e0988f07a8a27645e6f.pcm,ji
cb666ad2067143148d18381cf02ebc03.pcm,ji
d0264ce744f84155b4f5b353e5935390.pcm,ji
d26eefa8767b416c9b80625c2b05f525.pcm,ji
d3f7c794c86048f2a0ba7edbd58e4550.pcm,ji
d9688f5570e6422288dda9bf965f9be6.pcm,ji
db62416d89764d26a8724e2224a9c67f.pcm,ji
dd5a09c2ce154397906cc7a8dafe91ce.pcm,ji
de4e93582e0f43d8830fbf2931395d12.pcm,ji
e0d5f83242e64cc29a329bb50f567d54.pcm,ji
e3ede8e0710f43e2a66220e58f319737.pcm,ji
ee8e2fe936b946bb84d3fc11c3940ac6.pcm,ji
f05e69c3a4774fd7b804974f1dceaf21.pcm,ji
fa09da84cd5a4030b48e42713fc8ea04.pcm,ji
fcc2e680621c4ec3b0e8efe7ff6dc82f.pcm,ji
fced6173559d49579f19aa066e4756be.pcm,ji
33cda5e5116449f984258bb7fc629cf4.pcm,jo
44b4870584934c75855caaafa4c84145.pcm,jo
455ab325bb0741459da79285d3ccd2a8.pcm,jo
541851bfe6bf42a58eddf8f9e3ab4eaf.pcm,jo
62d42bbd4ab5477c811296494279e81d.pcm,jo
943212ee7cfa442484f02c44a3259918.pcm,jo
9fcf994dc3224cbb9be05a5f798a542e.pcm,jo
b55c3a8c17cd45488c470cbd5ba9daa7.pcm,jo
c7b2f45640b8456e89d4bdf70a1cfb34.pcm,jo
e597e131534a44b491ddf9718ba472e4.pcm,jo
f0174dd273004a089b284d0804291ef4.pcm,jo
fe0aa87f1d254660a5bf72216b71b5cb.pcm,jo
00b0f090e83645968e551ae41a01b7fe.pcm,ka
00cc5fd2c1e44647a68ea3f0a74ebb35.pcm,ka
014dbd2c38164e3081065fa0b7e8f64f.pcm,ka
01a7fdfe72dd4673bbd2078ec5cf86db.pcm,ka
01e675105f924c8db344d8e21cd118f8.pcm,ka
024c9ef0f6054046bdf8bdfe11b68452.pcm,ka
025178a7ede841589eb36da4d5712a15.pcm,ka
04de2e55b08e446d82c545ee7ee1a1e4.pcm,ka
04e98469fc0949ee816e8d51f8c7e94c.pcm,ka
061a2540259f41e7aa89673e2069389a.pcm,ka
065ce153b9034de082b2bf1c86ea9b98.pcm,ka
06d97bf519f3498a9f2816c7ebf64afe.pcm,ka
072215ee59f84a85a26045fb3a631a31.pcm,ka
073a2ff5475d44b4b9876dda013ee3a1.pcm,ka
074054179f9948198bef769e91aae3f9.pcm,ka
09498ab93765440082d7cdea6e1e7487.pcm,ka
097a202d0e064d1990092cceee88b21c.pcm,ka
0ac89c0ed7e84eba967d24e6536bc02b.pcm,ka
0bf6d7d56ae94a34a3c01d85e6b05ca9.pcm,ka
0c1a8badd1f440f5b9bc6ba772968add.pcm,ka
0c68fc8fc16c4a6791b2c7af7364a17f.pcm,ka
0ceaa33b37524fbd9547bbc7d041bd16.pcm,ka
0cf0b4cad94445b3910081c8f3eaaa72.pcm,ka
0d1ce63ad45a4b5889eda64d3318ed1e.pcm,ka
0d29498bf8cb4faf9e9d73a8b1bb0171.pcm,ka
0e9491bc5d2d489699d56844eb87eaf7.pcm,ka
0f25d88b6fe94d3c9c14bd970a45e61a.pcm,ka
100cf75088e8492dba0c7d1b2bc9c4f4.pcm,ka
110a3f442b8b4ee98788657aa9f8653b.pcm,ka
11a42785805749d0b38a4a730e35af22.pcm,ka
12a0ca6a76934cdfa782f40c03aca27e.pcm,ka
12aae9362d604f819055349050126e12.pcm,ka
12f89e8e5a2242e0bb91663c77dcee9a.pcm,ka
130668fccb3641389cdec715070cef2d.pcm,ka
136458d4393e484fbaf61489e0b0d960.pcm,ka
13e1dce47de94c24a9d87fdc98508949.pcm,ka
160c17d05e824fe19e19c014a28ce7ae.pcm,ka
16873faa4ded46b99317113ef7da2176.pcm,ka
18e100728fe549b6bf1410c5cecb0dab.pcm,ka
